BAS_DD,ISU_CD,ISU_NM,MKT_NM,SECT_TP_NM,TDD_CLSPRC,CMPPREVDD_PRC,FLUC_RT,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,ACC_TRDVOL,ACC_TRDVAL,MKTCAP,LIST_SHRS
20240814,095570,AJ네트웍스,KOSPI,-,4350,25,0.58,4325,4395,4320,44365,192883270,196849501650,45252759
20240814,006840,AK홀딩스,KOSPI,-,13270,50,0.38,13230,13350,13200,2959,39166270,175795134470,13247561
20240814,027410,BGF,KOSPI,-,3550,25,0.71,3535,3555,3500,28614,101030580,339794608050,95716791
20240814,282330,BGF리테일,KOSPI,-,114000,2600,2.33,111300,114700,110100,43091,4861386800,1970365284000,17283906
20240814,138930,BNK금융지주,KOSPI,-,9770,-50,-0.51,9660,9770,9520,843601,8133893550,3146804039260,322088438
20240814,001460,BYC,KOSPI,-,33600,250,0.75,34000,34000,33300,832,27799800,209870640000,6246150
20240814,001465,BYC우,KOSPI,-,13390,80,0.60,13270,13390,13120,2305,30552270,28840051500,2153850
20240814,001040,CJ,KOSPI,-,116800,1100,0.95,116900,118200,115600,50556,5901815000,3407873366400,29176998
20240814,079160,CJ CGV,KOSPI,-,5890,140,2.43,5780,5900,5740,989895,5785365410,975264639150,165579735
20240814,00104K,CJ4우(전환),KOSPI,-,86200,1300,1.53,84900,86400,84400,6570,559944700,364325334400,4226512
20240814,000120,CJ대한통운,KOSPI,-,96000,2000,2.13,95000,96000,93200,94050,8912942500,2189985024000,22812344
20240814,011150,CJ씨푸드,KOSPI,-,3850,50,1.32,3830,3990,3830,655537,2553327915,138333476050,35930773
20240814,011155,CJ씨푸드1우,KOSPI,-,19360,-80,-0.41,19440,19440,19350,36,697380,3872000000,200000
20240814,001045,CJ우,KOSPI,-,57500,0,0.00,58800,58800,56400,1189,68078600,129962822500,2260223
20240814,097950,CJ제일제당,KOSPI,-,366000,-4000,-1.08,378500,380000,363500,39537,14665677500,5509832076000,15054186
20240814,097955,CJ제일제당 우,KOSPI,-,150200,700,0.47,151500,151700,149400,1831,275123500,199380436600,1327433
20240814,000480,CR홀딩스,KOSPI,-,5820,0,0.00,5820,5870,5820,6266,36553250,272902651800,46890490
20240814,000590,CS홀딩스,KOSPI,-,68400,400,0.59,68200,68900,67500,996,68006500,78966568800,1154482
20240814,012030,DB,KOSPI,-,1161,20,1.75,1151,1170,1147,301640,349898517,233562936213,201173933
20240814,016610,DB금융투자,KOSPI,-,4465,145,3.36,4320,4470,4230,119988,521684465,189523126885,42446389
20240814,005830,DB손해보험,KOSPI,-,102000,-4600,-4.32,105600,107000,101000,230221,23718040580,7221600000000,70800000
20240814,000990,DB하이텍,KOSPI,-,42550,-600,-1.39,44000,44100,42000,515995,22038920850,1889159919400,44398588
20240814,139130,DGB금융지주,KOSPI,-,7930,10,0.13,7970,7970,7840,450972,3557770670,1341326455690,169145833
20240814,001530,DI동일,KOSPI,-,30500,100,0.33,30350,30600,30200,68545,2086828750,769077996000,25215672
20240814,000210,DL,KOSPI,-,45750,850,1.89,45400,45750,44350,77246,3476724200,958731693000,20955884
20240814,000215,DL우,KOSPI,-,24000,400,1.69,24050,24300,23700,1365,32768850,40466760000,1686115
20240814,375500,DL이앤씨,KOSPI,-,31250,350,1.13,31250,31350,30550,67107,2081439800,1209175718750,38693623
20240814,37550L,DL이앤씨2우(전환),KOSPI,-,21400,200,0.94,21900,21900,21050,584,12452500,45195751400,2111951
20240814,37550K,DL이앤씨우,KOSPI,-,16100,60,0.37,16350,16350,15950,2803,44969840,34033548500,2113885
20240814,007340,DN오토모티브,KOSPI,-,90500,-500,-0.55,91500,92200,90500,14934,1359976800,904457452500,9994005
20240814,004840,DRB동일,KOSPI,-,4870,40,0.83,4830,4895,4815,9217,44685870,97059100000,19930000
20240814,155660,DSR,KOSPI,-,4100,30,0.74,4055,4100,4050,5064,20630365,65600000000,16000000
20240814,069730,DSR제강,KOSPI,-,4185,40,0.97,4155,4190,4130,26254,109194115,60264000000,14400000
20240814,017860,DS단석,KOSPI,-,76800,800,1.05,77500,80300,76200,53328,4171493700,450155827200,5861404
20240814,017940,E1,KOSPI,-,74000,-300,-0.40,74100,74200,73000,10563,776996200,507640000000,6860000
20240814,365550,ESR켄달스퀘어리츠,KOSPI,-,5110,120,2.40,4995,5150,4985,604637,3082360780,1088884790000,213089000
20240814,383220,F&F,KOSPI,-,52800,2300,4.55,50900,53100,50100,134392,6988091100,2022613560000,38307075
20240814,007700,F&F홀딩스,KOSPI,-,13580,40,0.30,13730,13730,13470,11224,152111480,531173103860,39114367
20240814,114090,GKL,KOSPI,-,11000,250,2.33,10840,11060,10750,172220,1882684270,680412370000,61855670
20240814,078930,GS,KOSPI,-,45250,50,0.11,45800,45800,44850,93678,4234860300,4204420854500,92915378
20240814,006360,GS건설,KOSPI,-,19370,-60,-0.31,19600,19750,19000,529107,10191568110,1657713461300,85581490
20240814,001250,GS글로벌,KOSPI,-,3475,75,2.21,3425,3560,3390,3519446,12304377605,286804829900,82533764
20240814,007070,GS리테일,KOSPI,-,20950,50,0.24,21050,21050,20600,100429,2089230550,2193840465900,104717922
20240814,078935,GS우,KOSPI,-,42850,-200,-0.46,43900,43900,42200,17894,764059350,76479794100,1784826
20240814,012630,HDC,KOSPI,-,10170,10,0.10,10170,10200,9920,181239,1828547530,607573302570,59741721
20240814,039570,HDC랩스,KOSPI,-,8350,60,0.72,8390,8390,8240,9744,80780330,216745968350,25957601
20240814,089470,HDC현대EP,KOSPI,-,4425,80,1.84,4355,4435,4350,76960,338833055,141157500000,31900000
20240814,294870,HDC현대산업개발,KOSPI,-,21800,-250,-1.13,22450,22500,21100,500379,10819100400,1436779794000,65907330
20240814,009540,HD한국조선해양,KOSPI,-,197600,1900,0.97,197600,198400,191900,380382,74190865900,13984767721600,70773116
20240814,267250,HD현대,KOSPI,-,81800,800,0.99,81000,81800,79700,130384,10536243600,6461634353000,78993085
20240814,267270,HD현대건설기계,KOSPI,-,55800,3000,5.68,53400,55800,53300,149387,8154260700,1051667956800,18847096
20240814,443060,HD현대마린솔루션,KOSPI,-,111900,-1700,-1.50,115900,115900,110700,229812,25900022700,4973955000000,44450000
20240814,071970,HD현대마린엔진,KOSPI,-,23550,1450,6.56,22500,24000,21100,1142109,26364177650,672415354950,28552669
20240814,010620,HD현대미포,KOSPI,-,110000,1400,1.29,110200,110600,105600,224110,24270979300,4393636390000,39942149
20240814,322000,HD현대에너지솔루션,KOSPI,-,31850,7350,30.00,25900,31850,25500,4090840,121951366350,356720000000,11200000
20240814,042670,HD현대인프라코어,KOSPI,-,7350,150,2.08,7270,7360,7190,876801,6362368940,1467085379550,199603453
20240814,267260,HD현대일렉트릭,KOSPI,-,274000,-2500,-0.90,284500,290000,273500,463421,130781773000,9876914990000,36047135
20240814,329180,HD현대중공업,KOSPI,-,206000,3000,1.48,205500,207000,198900,239761,48521497700,18287261896000,88773116
20240814,097230,HJ중공업,KOSPI,-,3145,90,2.95,3025,3170,3025,67790,211663220,261897613745,83274281
20240814,014790,HL D&I,KOSPI,-,2545,-10,-0.39,2645,2650,2515,97042,251586205,96350139545,37858601
20240814,003580,HLB글로벌,KOSPI,-,5620,-60,-1.06,5750,5860,5360,158059,898466550,266585025960,47435058
20240814,204320,HL만도,KOSPI,-,35550,0,0.00,36000,36100,35050,105315,3729164400,1669325616000,46957120
20240814,060980,HL홀딩스,KOSPI,-,32800,-50,-0.15,32850,33400,32600,7115,232633050,333556648000,10169410
20240814,011200,HMM,KOSPI,-,17630,130,0.74,17900,17900,17090,2030911,35482332570,13205566314480,749039496
20240814,035000,HS애드,KOSPI,-,6250,10,0.16,6240,6250,6210,3531,22032780,103546306250,16567409
20240814,002460,HS화성,KOSPI,-,9170,-10,-0.11,9180,9220,9070,5376,49043630,93075500000,10150000
20240814,487570,HS효성,KOSPI,-,46650,300,0.65,46400,47000,46200,724870,40391552000,173814494550,3725927
20240814,003560,IHQ,KOSPI,-,10760,0,0.00,0,0,0,0,0,62107613080,5772083
20240814,175330,JB금융지주,KOSPI,-,14280,60,0.42,14180,14310,14140,230747,3281650330,2785788067440,195083198
20240814,234080,JW생명과학,KOSPI,-,11700,50,0.43,11590,11720,11550,14495,168388980,185264281800,15834554
20240814,001060,JW중외제약,KOSPI,-,29100,350,1.22,29150,29350,28750,46755,1356593800,677620563000,23285930
20240814,001067,JW중외제약2우B,KOSPI,-,57600,0,0.00,57600,57600,56800,49,2815400,12094444800,209973
